date,egp_usd_rate,cbe_corridor_rate,risk_free_rate_eg,inflation_rate
3/29/2024,48.29446397,0.2725,0.3025,0.35
3/30/2024,47.97596302,0.2725,0.3025,0.35
3/31/2024,47.9511183,0.2725,0.3025,0.35
4/1/2024,47.78928418,0.2725,0.3025,0.35
4/2/2024,47.80154872,0.2725,0.3025,0.35
4/3/2024,47.94564507,0.2725,0.3025,0.35
4/4/2024,48.08816772,0.2725,0.3025,0.35
4/5/2024,48.21926031,0.2725,0.3025,0.35
4/6/2024,47.80723705,0.2725,0.3025,0.35
4/7/2024,48.35824526,0.2725,0.3025,0.35
4/8/2024,47.93493034,0.2725,0.3025,0.35
4/9/2024,47.99487185,0.2725,0.3025,0.35
4/10/2024,47.8206692,0.2725,0.3025,0.35
4/11/2024,47.41818234,0.2725,0.3025,0.35
4/12/2024,48.2121709,0.2725,0.3025,0.35
4/13/2024,48.17684254,0.2725,0.3025,0.35
4/14/2024,47.93248139,0.2725,0.3025,0.35
4/15/2024,48.01607777,0.2725,0.3025,0.35
4/16/2024,48.12382541,0.2725,0.3025,0.35
4/17/2024,47.62498899,0.2725,0.3025,0.35
4/18/2024,47.87302736,0.2725,0.3025,0.35
4/19/2024,48.19062352,0.2725,0.3025,0.35
4/20/2024,47.69897054,0.2725,0.3025,0.35
4/21/2024,48.0704539,0.2725,0.3025,0.35
4/22/2024,47.67442037,0.2725,0.3025,0.35
4/23/2024,48.1119432,0.2725,0.3025,0.35
4/24/2024,47.99144604,0.2725,0.3025,0.35
4/25/2024,47.61236836,0.2725,0.3025,0.35
4/26/2024,48.27953745,0.2725,0.3025,0.35
4/27/2024,47.82369802,0.2725,0.3025,0.35
4/28/2024,47.80553942,0.2725,0.3025,0.35
4/29/2024,48.04813661,0.2725,0.3025,0.35
4/30/2024,48.27567296,0.2725,0.3025,0.35
5/1/2024,47.75620276,0.2725,0.3025,0.35
5/2/2024,48.01480316,0.2725,0.3025,0.35
5/3/2024,48.10291596,0.2725,0.3025,0.35
5/4/2024,48.16634535,0.2725,0.3025,0.35
5/5/2024,48.04234597,0.2725,0.3025,0.35
5/6/2024,47.91191332,0.2725,0.3025,0.35
5/7/2024,47.80137835,0.2725,0.3025,0.35
5/8/2024,48.02067453,0.2725,0.3025,0.35
5/9/2024,47.74268664,0.2725,0.3025,0.35
5/10/2024,47.29887588,0.2725,0.3025,0.35
5/11/2024,48.10477435,0.2725,0.3025,0.35
5/12/2024,48.21694436,0.2725,0.3025,0.35
5/13/2024,47.43289622,0.2725,0.3025,0.35
5/14/2024,47.75766463,0.2725,0.3025,0.35
5/15/2024,48.14859702,0.2725,0.3025,0.35
5/16/2024,48.49379891,0.2725,0.3025,0.35
5/17/2024,48.00499049,0.2725,0.3025,0.35
5/18/2024,47.82527929,0.2725,0.3025,0.35
5/19/2024,47.95610485,0.2725,0.3025,0.35
5/20/2024,48.32997034,0.2725,0.3025,0.35
5/21/2024,47.8449686,0.2725,0.3025,0.35
5/22/2024,47.80819392,0.2725,0.3025,0.35
5/23/2024,47.88414155,0.2725,0.3025,0.35
5/24/2024,47.77120113,0.2725,0.3025,0.35
5/25/2024,48.02944088,0.2725,0.3025,0.35
5/26/2024,48.38992283,0.2725,0.3025,0.35
5/27/2024,48.07753903,0.2725,0.3025,0.35
5/28/2024,47.93943516,0.2725,0.3025,0.35
5/29/2024,47.9299653,0.2725,0.3025,0.35
5/30/2024,47.62483421,0.2725,0.3025,0.35
5/31/2024,48.21194635,0.2725,0.3025,0.35
6/1/2024,47.98131907,0.2725,0.3025,0.35
6/2/2024,47.95668482,0.2725,0.3025,0.35
6/3/2024,48.76634582,0.2725,0.3025,0.35
6/4/2024,48.0717007,0.2725,0.3025,0.35
6/5/2024,47.81957015,0.2725,0.3025,0.35
6/6/2024,47.89767418,0.2725,0.3025,0.35
6/7/2024,48.27562697,0.2725,0.3025,0.35
6/8/2024,48.0271849,0.2725,0.3025,0.35
6/9/2024,47.65481329,0.2725,0.3025,0.35
6/10/2024,48.22061494,0.2725,0.3025,0.35
6/11/2024,47.83964542,0.2725,0.3025,0.35
6/12/2024,48.44959147,0.2725,0.3025,0.35
6/13/2024,48.25921154,0.2725,0.3025,0.35
6/14/2024,47.89264275,0.2725,0.3025,0.35
6/15/2024,48.30744393,0.2725,0.3025,0.35
6/16/2024,48.01628532,0.2725,0.3025,0.35
6/17/2024,48.20466568,0.2725,0.3025,0.35
6/18/2024,48.11633588,0.2725,0.3025,0.35
6/19/2024,47.7968744,0.2725,0.3025,0.35
6/20/2024,47.84554804,0.2725,0.3025,0.35
6/21/2024,48.2471906,0.2725,0.3025,0.35
6/22/2024,47.91965392,0.2725,0.3025,0.35
6/23/2024,47.90312437,0.2725,0.3025,0.35
6/24/2024,47.77077058,0.2725,0.3025,0.35
6/25/2024,48.10166378,0.2725,0.3025,0.35
6/26/2024,48.49500598,0.2725,0.3025,0.35
6/27/2024,47.7437921,0.2725,0.3025,0.35
6/28/2024,48.00581267,0.2725,0.3025,0.35
6/29/2024,48.33893293,0.2725,0.3025,0.35
6/30/2024,47.98088607,0.2725,0.3025,0.35
7/1/2024,48.10856923,0.2725,0.3025,0.35
7/2/2024,47.74502555,0.2725,0.3025,0.35
7/3/2024,48.1027937,0.2725,0.3025,0.35
7/4/2024,47.95508538,0.2725,0.3025,0.35
7/5/2024,48.2365752,0.2725,0.3025,0.35
7/6/2024,48.28497265,0.2725,0.3025,0.35
7/7/2024,48.62149527,0.2725,0.3025,0.35
7/8/2024,48.13911196,0.2725,0.3025,0.35
7/9/2024,48.07819112,0.2725,0.3025,0.35
7/10/2024,48.04665223,0.2725,0.3025,0.35
7/11/2024,47.91524009,0.2725,0.3025,0.35
7/12/2024,48.08123612,0.2725,0.3025,0.35
7/13/2024,47.92910366,0.2725,0.3025,0.35
7/14/2024,48.04043063,0.2725,0.3025,0.35
7/15/2024,48.31622341,0.2725,0.3025,0.35
7/16/2024,47.75842978,0.2725,0.3025,0.35
7/17/2024,48.27357085,0.2725,0.3025,0.35
7/18/2024,48.31610762,0.2725,0.3025,0.35
7/19/2024,47.97166355,0.2725,0.3025,0.35
7/20/2024,47.49075482,0.2725,0.3025,0.35
7/21/2024,47.85412272,0.2725,0.3025,0.35
7/22/2024,48.31127869,0.2725,0.3025,0.35
7/23/2024,47.99451167,0.2725,0.3025,0.35
7/24/2024,47.76016746,0.2725,0.3025,0.35
7/25/2024,47.87885402,0.2725,0.3025,0.35
7/26/2024,48.20174881,0.2725,0.3025,0.35
7/27/2024,48.13121606,0.2725,0.3025,0.35
7/28/2024,47.9426563,0.2725,0.3025,0.35
7/29/2024,47.91196214,0.2725,0.3025,0.35
7/30/2024,47.90597804,0.2725,0.3025,0.35
7/31/2024,47.77862156,0.2725,0.3025,0.35
8/1/2024,48.38769017,0.2725,0.3025,0.35
8/2/2024,47.92264309,0.2725,0.3025,0.35
8/3/2024,48.29211804,0.2725,0.3025,0.35
8/4/2024,48.36511585,0.2725,0.3025,0.35
8/5/2024,48.23959462,0.2725,0.3025,0.35
8/6/2024,47.89641112,0.2725,0.3025,0.35
8/7/2024,48.09689522,0.2725,0.3025,0.35
8/8/2024,47.99419305,0.2725,0.3025,0.35
8/9/2024,47.78311155,0.2725,0.3025,0.35
8/10/2024,48.07784623,0.2725,0.3025,0.35
8/11/2024,47.71703045,0.2725,0.3025,0.35
8/12/2024,48.28504305,0.2725,0.3025,0.35
8/13/2024,47.88849185,0.2725,0.3025,0.35
8/14/2024,48.04827832,0.2725,0.3025,0.35
8/15/2024,48.06798909,0.2725,0.3025,0.35
8/16/2024,47.93786281,0.2725,0.3025,0.35
8/17/2024,48.14080651,0.2725,0.3025,0.35
8/18/2024,47.88602312,0.2725,0.3025,0.35
8/19/2024,48.20911135,0.2725,0.3025,0.35
8/20/2024,47.67696488,0.2725,0.3025,0.35
8/21/2024,48.0303311,0.2725,0.3025,0.35
8/22/2024,48.46534296,0.2725,0.3025,0.35
8/23/2024,47.75992048,0.2725,0.3025,0.35
8/24/2024,47.83734121,0.2725,0.3025,0.35
8/25/2024,48.12333788,0.2725,0.3025,0.35
8/26/2024,48.04309963,0.2725,0.3025,0.35
8/27/2024,48.08415122,0.2725,0.3025,0.35
8/28/2024,48.11740491,0.2725,0.3025,0.35
8/29/2024,48.15233315,0.2725,0.3025,0.35
8/30/2024,48.26632796,0.2725,0.3025,0.35
8/31/2024,48.09835648,0.2725,0.3025,0.35
9/1/2024,47.94209816,0.2725,0.3025,0.35
9/2/2024,48.16141769,0.2725,0.3025,0.35
9/3/2024,48.45597166,0.2725,0.3025,0.35
9/4/2024,47.9681679,0.2725,0.3025,0.35
9/5/2024,47.76611297,0.2725,0.3025,0.35
9/6/2024,48.26569936,0.2725,0.3025,0.35
9/7/2024,47.97110852,0.2725,0.3025,0.35
9/8/2024,47.47855931,0.2725,0.3025,0.35
9/9/2024,48.2033812,0.2725,0.3025,0.35
9/10/2024,47.87152124,0.2725,0.3025,0.35
9/11/2024,47.97827201,0.2725,0.3025,0.35
9/12/2024,48.07967528,0.2725,0.3025,0.35
9/13/2024,48.04571992,0.2725,0.3025,0.35
9/14/2024,48.17026844,0.2725,0.3025,0.35
9/15/2024,47.89548327,0.2725,0.3025,0.35
9/16/2024,48.12314539,0.2725,0.3025,0.35
9/17/2024,47.9377088,0.2725,0.3025,0.35
9/18/2024,48.17731452,0.2725,0.3025,0.35
9/19/2024,48.1476882,0.2725,0.3025,0.35
9/20/2024,47.77549471,0.2725,0.3025,0.35
9/21/2024,48.26063571,0.2725,0.3025,0.35
9/22/2024,47.87136877,0.2725,0.3025,0.35
9/23/2024,48.19393387,0.2725,0.3025,0.35
9/24/2024,48.08814896,0.2725,0.3025,0.35
9/25/2024,48.44116408,0.2725,0.3025,0.35
9/26/2024,47.94636816,0.2725,0.3025,0.35
9/27/2024,47.91616397,0.2725,0.3025,0.35
9/28/2024,47.99533929,0.2725,0.3025,0.35
9/29/2024,47.92723685,0.2725,0.3025,0.35
9/30/2024,48.19198606,0.2725,0.3025,0.35
10/1/2024,47.61208545,0.2725,0.3025,0.35
10/2/2024,47.74711622,0.2725,0.3025,0.35
10/3/2024,47.7437273,0.2725,0.3025,0.35
10/4/2024,48.22807382,0.2725,0.3025,0.35
10/5/2024,48.41054721,0.2725,0.3025,0.35
10/6/2024,47.97493219,0.2725,0.3025,0.35
10/7/2024,47.95948279,0.2725,0.3025,0.35
10/8/2024,48.01681252,0.2725,0.3025,0.35
10/9/2024,48.27885079,0.2725,0.3025,0.35
10/10/2024,47.77743525,0.2725,0.3025,0.35
10/11/2024,48.05720856,0.2725,0.3025,0.35
10/12/2024,48.23404743,0.2725,0.3025,0.35
10/13/2024,48.1202626,0.2725,0.3025,0.35
10/14/2024,48.04549959,0.2725,0.3025,0.35
10/15/2024,48.24025106,0.2725,0.3025,0.35
10/16/2024,47.35122425,0.2725,0.3025,0.35
10/17/2024,48.16269008,0.2725,0.3025,0.35
10/18/2024,47.84302184,0.2725,0.3025,0.35
10/19/2024,47.5606481,0.2725,0.3025,0.35
10/20/2024,48.12268862,0.2725,0.3025,0.35
10/21/2024,48.32967805,0.2725,0.3025,0.35
10/22/2024,47.96701236,0.2725,0.3025,0.35
10/23/2024,48.22868989,0.2725,0.3025,0.35
10/24/2024,48.38694678,0.2725,0.3025,0.35
10/25/2024,48.31557947,0.2725,0.3025,0.35
10/26/2024,48.39359149,0.2725,0.3025,0.35
10/27/2024,48.1781106,0.2725,0.3025,0.35
10/28/2024,48.01810407,0.2725,0.3025,0.35
10/29/2024,47.61552821,0.2725,0.3025,0.35
10/30/2024,47.940945,0.2725,0.3025,0.35
10/31/2024,47.79762082,0.2725,0.3025,0.35
11/1/2024,48.52102625,0.2725,0.3025,0.35
11/2/2024,47.95778741,0.2725,0.3025,0.35
11/3/2024,48.02956915,0.2725,0.3025,0.35
11/4/2024,48.13235649,0.2725,0.3025,0.35
11/5/2024,48.01046459,0.2725,0.3025,0.35
11/6/2024,48.40681225,0.2725,0.3025,0.35
11/7/2024,47.85056415,0.2725,0.3025,0.35
11/8/2024,48.04670579,0.2725,0.3025,0.35
11/9/2024,47.82180706,0.2725,0.3025,0.35
11/10/2024,47.6831946,0.2725,0.3025,0.35
11/11/2024,47.85317542,0.2725,0.3025,0.35
11/12/2024,47.99111117,0.2725,0.3025,0.35
11/13/2024,47.89696747,0.2725,0.3025,0.35
11/14/2024,47.83381896,0.2725,0.3025,0.35
11/15/2024,47.66248381,0.2725,0.3025,0.35
11/16/2024,47.98005466,0.2725,0.3025,0.35
11/17/2024,47.63886711,0.2725,0.3025,0.35
11/18/2024,48.18241343,0.2725,0.3025,0.35
11/19/2024,48.01978554,0.2725,0.3025,0.35
11/20/2024,47.65018764,0.2725,0.3025,0.35
11/21/2024,47.92578982,0.2725,0.3025,0.35
11/22/2024,47.81948246,0.2725,0.3025,0.35
11/23/2024,48.07660188,0.2725,0.3025,0.35
11/24/2024,48.32170811,0.2725,0.3025,0.35
11/25/2024,47.54995861,0.2725,0.3025,0.35
11/26/2024,48.02760626,0.2725,0.3025,0.35
11/27/2024,47.96156813,0.2725,0.3025,0.35
11/28/2024,48.16112162,0.2725,0.3025,0.35
11/29/2024,48.05116719,0.2725,0.3025,0.35
11/30/2024,47.81952736,0.2725,0.3025,0.35
12/1/2024,47.92342706,0.2725,0.3025,0.35
12/2/2024,47.80895379,0.2725,0.3025,0.35
12/3/2024,48.25824171,0.2725,0.3025,0.35
12/4/2024,48.0051148,0.2725,0.3025,0.35
12/5/2024,48.45628576,0.2725,0.3025,0.35
12/6/2024,47.9854414,0.2725,0.3025,0.35
12/7/2024,47.82998238,0.2725,0.3025,0.35
12/8/2024,47.63670855,0.2725,0.3025,0.35
12/9/2024,47.56724648,0.2725,0.3025,0.35
12/10/2024,47.61980737,0.2725,0.3025,0.35
12/11/2024,48.0641104,0.2725,0.3025,0.35
12/12/2024,48.12209401,0.2725,0.3025,0.35
12/13/2024,47.62051423,0.2725,0.3025,0.35
12/14/2024,48.2148092,0.2725,0.3025,0.35
12/15/2024,47.88406535,0.2725,0.3025,0.35
12/16/2024,48.03523032,0.2725,0.3025,0.35
12/17/2024,48.38693295,0.2725,0.3025,0.35
12/18/2024,48.21524144,0.2725,0.3025,0.35
12/19/2024,47.93555264,0.2725,0.3025,0.35
12/20/2024,47.78611387,0.2725,0.3025,0.35
12/21/2024,47.4835643,0.2725,0.3025,0.35
12/22/2024,47.8274032,0.2725,0.3025,0.35
12/23/2024,47.94932874,0.2725,0.3025,0.35
12/24/2024,47.76307691,0.2725,0.3025,0.35
12/25/2024,47.96849833,0.2725,0.3025,0.35
12/26/2024,48.01844445,0.2725,0.3025,0.35
12/27/2024,47.94603456,0.2725,0.3025,0.35
12/28/2024,47.84399938,0.2725,0.3025,0.35
12/29/2024,48.04047712,0.2725,0.3025,0.35
12/30/2024,48.10606576,0.2725,0.3025,0.35
12/31/2024,47.73830422,0.2725,0.3025,0.35
